X, Y0
10.3390,0.0008
10.3586,0.0007
10.3782,2.2248E-5
10.3979,0.0008
10.4175,0.0007
10.4371,0.0006
10.4567,0.0004
10.4763,0.0009
10.4960,0.0008
10.5156,0.0003
10.5352,0.0008
10.5548,0.0005
10.5744,0.0005
10.5941,0.0008
10.6137,0.0011
10.6333,0.0007
10.6529,0.0005
10.6725,0.0008
10.6921,0.0008
10.7118,0.0008
10.7314,0.0006
10.7510,0.0005
10.7706,0.0008
10.7902,0.0006
10.8099,0.0005
10.8295,0.0008
10.8491,0.0009
10.8687,0.0004
10.8883,0.0007
10.9080,0.0008
10.9276,0.0007
10.9472,0.0009
10.9668,0.0008
10.9864,0.0007
11.0060,0.0005
11.0257,0.0004
11.0453,0.0008
11.0649,0.0008
11.0845,0.0009
11.1041,0.0005
11.1238,0.0008
11.1434,0.0007
11.1630,0.0008
11.1826,0.0005
11.2022,0.0008
11.2218,0.0002
11.2415,0.0007
11.2611,0.0005
11.2807,0.0007
11.3003,0.0007
11.3199,0.0005
11.3396,0.0010
11.3592,0.0008
11.3788,0.0006
11.3984,0.0005
11.4180,0.0005
11.4377,0.0004
11.4573,0.0004
11.4769,0.0011
11.4965,0.0005
11.5161,0.0006
