X, Y0
3.4830,0.0179
3.4957,0.0191
3.5084,0.0186
3.5211,0.0194
3.5339,0.0202
3.5466,0.0211
3.5593,0.0212
3.5720,0.0225
3.5847,0.0232
3.5974,0.0245
3.6101,0.0243
3.6228,0.0257
3.6355,0.0265
3.6483,0.0284
3.6610,0.0285
3.6737,0.0293
3.6864,0.0310
3.6991,0.0324
3.7118,0.0342
3.7245,0.0344
3.7372,0.0367
3.7500,0.0380
3.7627,0.0402
3.7754,0.0396
3.7881,0.0429
3.8008,0.0443
3.8135,0.0475
3.8262,0.0477
3.8389,0.0512
3.8516,0.0530
3.8644,0.0566
3.8771,0.0575
3.8898,0.0602
3.9025,0.0640
3.9152,0.0678
3.9279,0.0702
3.9406,0.0726
3.9533,0.0780
3.9661,0.0817
3.9788,0.0869
3.9915,0.0881
4.0042,0.0959
4.0169,0.0996
4.0296,0.1080
4.0423,0.1085
4.0550,0.1179
4.0677,0.1230
4.0805,0.1335
4.0932,0.1352
4.1059,0.1459
4.1186,0.1540
4.1313,0.1661
4.1440,0.1709
4.1567,0.1789
4.1694,0.1903
4.1822,0.1922
4.1949,0.2114
4.2076,0.2139
4.2203,0.2319
4.2330,0.2409
4.2457,0.2587
4.2584,0.2602
4.2711,0.2810
4.2838,0.2890
4.2966,0.3113
4.3093,0.3117
4.3220,0.3319
4.3347,0.3414
4.3474,0.3641
4.3601,0.3669
4.3728,0.3820
4.3855,0.3992
4.3983,0.4176
4.4110,0.4195
4.4237,0.4304
4.4364,0.4590
4.4491,0.4733
4.4618,0.4907
4.4745,0.4886
4.4872,0.5191
4.4999,0.5291
4.5127,0.5499
4.5254,0.5410
4.5381,0.5694
4.5508,0.5754
4.5635,0.5993
4.5762,0.5926
4.5889,0.6116
4.6016,0.6213
4.6144,0.6432
4.6271,0.6412
4.6398,0.6458
4.6525,0.6618
4.6652,0.6724
4.6779,0.6769
4.6906,0.6668
4.7033,0.6885
4.7160,0.6872
4.7288,0.7020
4.7415,0.6847
4.7542,0.7015
4.7669,0.6955
4.7796,0.7109
4.7923,0.6887
4.8050,0.6974
4.8177,0.6908
4.8305,0.7018
4.8432,0.6819
4.8559,0.6789
4.8686,0.6750
4.8813,0.6751
4.8940,0.6618
4.9067,0.6431
4.9194,0.6417
4.9321,0.6308
4.9449,0.6224
4.9576,0.5948
4.9703,0.5935
4.9830,0.5753
4.9957,0.5713
5.0084,0.5415
5.0211,0.5366
5.0338,0.5198
5.0465,0.5139
5.0593,0.4869
5.0720,0.4734
5.0847,0.4570
5.0974,0.4458
5.1101,0.4252
5.1228,0.4061
5.1355,0.3936
5.1482,0.3804
5.1610,0.3660
5.1737,0.3468
5.1864,0.3377
5.1991,0.3226
5.2118,0.3108
5.2245,0.2910
5.2372,0.2813
5.2499,0.2666
5.2626,0.2575
5.2754,0.2400
5.2881,0.2299
5.3008,0.2176
5.3135,0.2090
5.3262,0.1955
5.3389,0.1844
5.3516,0.1756
5.3643,0.1671
5.3771,0.1570
5.3898,0.1465
5.4025,0.1393
5.4152,0.1308
5.4279,0.1238
5.4406,0.1143
5.4533,0.1086
5.4660,0.1018
5.4787,0.0971
5.4915,0.0893
5.5042,0.0848
5.5169,0.0791
5.5296,0.0752
5.5423,0.0695
5.5550,0.0653
5.5677,0.0613
5.5804,0.0582
5.5932,0.0541
5.6059,0.0502
5.6186,0.0479
5.6313,0.0453
5.6440,0.0423
5.6567,0.0396
5.6694,0.0379
5.6821,0.0357
5.6948,0.0337
5.7076,0.0314
5.7203,0.0299
5.7330,0.0278
5.7457,0.0271
5.7584,0.0252
5.7711,0.0242
5.7838,0.0233
5.7965,0.0224
5.8093,0.0207
5.8220,0.0196
5.8347,0.0195
5.8474,0.0190
5.8601,0.0182
5.8728,0.0173
5.8855,0.0168
5.8982,0.0157
5.9109,0.0156
5.9237,0.0149
5.9364,0.0147
5.9491,0.0140
5.9618,0.0142
5.9745,0.0130
5.9872,0.0132
5.9999,0.0127
6.0126,0.0128
6.0254,0.0121
6.0381,0.0123
6.0508,0.0117
6.0635,0.0114
6.0762,0.0114
6.0889,0.0117
6.1016,0.0107
6.1143,0.0107
6.1270,0.0107
6.1398,0.0103
6.1525,0.0109
6.1652,0.0101
6.1779,0.0101
6.1906,0.0101
6.2033,0.0098
6.2160,0.0094
6.2287,0.0096
6.2415,0.0094
6.2542,0.0100
6.2669,0.0097
6.2796,0.0098
6.2923,0.0096
6.3050,0.0094
6.3177,0.0096
6.3304,0.0096
6.3431,0.0094
6.3559,0.0094
6.3686,0.0096
6.3813,0.0097
6.3940,0.0097
6.4067,0.0097
6.4194,0.0097
6.4321,0.0091
6.4448,0.0101
6.4575,0.0094
6.4703,0.0097
6.4830,0.0101
6.4957,0.0102
6.5084,0.0097
6.5211,0.0100
6.5338,0.0101
6.5465,0.0102
6.5592,0.0101
6.5720,0.0104
6.5847,0.0106
6.5974,0.0107
6.6101,0.0108
6.6228,0.0107
6.6355,0.0117
6.6482,0.0116
6.6609,0.0120
6.6736,0.0116
6.6864,0.0120
6.6991,0.0120
6.7118,0.0124
6.7245,0.0125
6.7372,0.0136
6.7499,0.0136
6.7626,0.0141
6.7753,0.0140
6.7881,0.0143
6.8008,0.0147
6.8135,0.0153
6.8262,0.0154
6.8389,0.0163
6.8516,0.0168
6.8643,0.0175
6.8770,0.0176
6.8897,0.0181
6.9025,0.0191
6.9152,0.0195
6.9279,0.0212
6.9406,0.0202
6.9533,0.0217
6.9660,0.0219
6.9787,0.0235
6.9914,0.0236
7.0042,0.0251
7.0169,0.0258
7.0296,0.0273
7.0423,0.0279
7.0550,0.0285
7.0677,0.0306
7.0804,0.0318
7.0931,0.0332
7.1058,0.0338
7.1186,0.0357
7.1313,0.0373
7.1440,0.0396
7.1567,0.0394
7.1694,0.0421
7.1821,0.0439
7.1948,0.0468
7.2075,0.0462
7.2203,0.0494
7.2330,0.0508
7.2457,0.0548
7.2584,0.0556
7.2711,0.0586
7.2838,0.0615
7.2965,0.0646
7.3092,0.0669
7.3219,0.0689
7.3347,0.0737
7.3474,0.0768
7.3601,0.0818
7.3728,0.0822
7.3855,0.0888
7.3982,0.0918
7.4109,0.0991
7.4236,0.0988
7.4364,0.1068
7.4491,0.1091
7.4618,0.1191
7.4745,0.1195
7.4872,0.1264
7.4999,0.1316
7.5126,0.1404
7.5253,0.1432
7.5380,0.1478
7.5508,0.1563
7.5635,0.1640
7.5762,0.1699
7.5889,0.1717
7.6016,0.1835
7.6143,0.1893
7.6270,0.1995
7.6397,0.1987
7.6525,0.2124
7.6652,0.2169
7.6779,0.2307
7.6906,0.2287
7.7033,0.2415
7.7160,0.2468
7.7287,0.2615
7.7414,0.2616
7.7541,0.2698
7.7669,0.2790
7.7796,0.2897
7.7923,0.2941
7.8050,0.2968
7.8177,0.3097
7.8304,0.3160
7.8431,0.3251
7.8558,0.3227
7.8685,0.3369
7.8813,0.3396
7.8940,0.3519
7.9067,0.3452
7.9194,0.3577
7.9321,0.3588
7.9448,0.3715
7.9575,0.3638
7.9702,0.3716
7.9830,0.3733
7.9957,0.3825
8.0084,0.3779
8.0211,0.3780
8.0338,0.3831
8.0465,0.3855
8.0592,0.3856
8.0719,0.3778
8.0846,0.3851
8.0974,0.3816
8.1101,0.3854
8.1228,0.3732
8.1355,0.3798
8.1482,0.3724
8.1609,0.3775
8.1736,0.3638
8.1863,0.3660
8.1991,0.3593
8.2118,0.3616
8.2245,0.3498
8.2372,0.3452
8.2499,0.3408
8.2626,0.3381
8.2753,0.3297
8.2880,0.3200
8.3007,0.3182
8.3135,0.3114
8.3262,0.3066
8.3389,0.2930
8.3516,0.2912
8.3643,0.2814
8.3770,0.2784
8.3897,0.2642
8.4024,0.2609
8.4152,0.2510
8.4279,0.2472
8.4406,0.2338
8.4533,0.2274
8.4660,0.2192
8.4787,0.2144
8.4914,0.2038
8.5041,0.1950
8.5168,0.1883
8.5296,0.1817
8.5423,0.1746
8.5550,0.1640
8.5677,0.1592
8.5804,0.1514
8.5931,0.1462
8.6058,0.1365
8.6185,0.1320
8.6313,0.1249
8.6440,0.1205
8.6567,0.1124
8.6694,0.1076
8.6821,0.1021
8.6948,0.0982
8.7075,0.0917
8.7202,0.0876
8.7329,0.0824
8.7457,0.0790
8.7584,0.0741
8.7711,0.0702
8.7838,0.0669
8.7965,0.0635
8.8092,0.0604
8.8219,0.0561
8.8346,0.0538
8.8474,0.0508
8.8601,0.0488
8.8728,0.0453
8.8855,0.0431
8.8982,0.0410
8.9109,0.0393
8.9236,0.0370
8.9363,0.0354
8.9490,0.0337
8.9618,0.0327
8.9745,0.0306
8.9872,0.0290
8.9999,0.0275
9.0126,0.0264
9.0253,0.0258
9.0380,0.0242
9.0507,0.0232
9.0635,0.0222
9.0762,0.0216
9.0889,0.0206
9.1016,0.0199
9.1143,0.0191
9.1270,0.0189
9.1397,0.0175
9.1524,0.0170
9.1651,0.0163
9.1779,0.0161
9.1906,0.0155
9.2033,0.0153
9.2160,0.0147
9.2287,0.0148
9.2414,0.0141
9.2541,0.0136
9.2668,0.0133
9.2795,0.0133
9.2923,0.0127
9.3050,0.0120
9.3177,0.0127
9.3304,0.0122
9.3431,0.0117
9.3558,0.0113
9.3685,0.0109
9.3812,0.0107
9.3940,0.0107
9.4067,0.0098
9.4194,0.0096
9.4321,0.0101
9.4448,0.0098
9.4575,0.0092
9.4702,0.0090
9.4829,0.0094
9.4956,0.0085
9.5084,0.0085
9.5211,0.0084
9.5338,0.0087
9.5465,0.0081
9.5592,0.0086
9.5719,0.0074
9.5846,0.0078
9.5973,0.0073
9.6101,0.0077
9.6228,0.0070
9.6355,0.0069
9.6482,0.0068
9.6609,0.0074
9.6736,0.0064
9.6863,0.0066
9.6990,0.0064
9.7117,0.0067
9.7245,0.0060
9.7372,0.0058
9.7499,0.0061
9.7626,0.0058
9.7753,0.0060
9.7880,0.0061
9.8007,0.0059
9.8134,0.0058
9.8262,0.0060
9.8389,0.0052
9.8516,0.0052
9.8643,0.0054
9.8770,0.0054
9.8897,0.0053
9.9024,0.0049
9.9151,0.0054
9.9278,0.0052
9.9406,0.0049
9.9533,0.0050
9.9660,0.0048
9.9787,0.0049
9.9914,0.0048
10.0041,0.0048
10.0168,0.0046
10.0295,0.0048
10.0423,0.0048
10.0550,0.0045
10.0677,0.0047
10.0804,0.0046
10.0931,0.0048
10.1058,0.0048
10.1185,0.0043
10.1312,0.0040
10.1439,0.0044
10.1567,0.0042
10.1694,0.0045
10.1821,0.0042
10.1948,0.0045
10.2075,0.0045
10.2202,0.0042
10.2329,0.0048
10.2456,0.0043
10.2584,0.0046
10.2711,0.0048
10.2838,0.0043
10.2965,0.0046
10.3092,0.0041
10.3219,0.0044
10.3346,0.0043
10.3473,0.0042
10.3600,0.0045
10.3728,0.0039
10.3855,0.0040
10.3982,0.0036
10.4109,0.0044
10.4236,0.0043
10.4363,0.0038
10.4490,0.0041
10.4617,0.0040
10.4745,0.0041
10.4872,0.0041
10.4999,0.0038
10.5126,0.0039
10.5253,0.0041
10.5380,0.0038
10.5507,0.0041
10.5634,0.0039
10.5761,0.0044
10.5889,0.0041
10.6016,0.0041
10.6143,0.0041
10.6270,0.0041
10.6397,0.0038
10.6524,0.0041
10.6651,0.0038
10.6778,0.0039
10.6905,0.0038
10.7033,0.0039
10.7160,0.0041
10.7287,0.0038
10.7414,0.0037
10.7541,0.0042
10.7668,0.0041
10.7795,0.0038
10.7922,0.0039
10.8050,0.0041
10.8177,0.0039
10.8304,0.0036
10.8431,0.0041
10.8558,0.0041
10.8685,0.0040
10.8812,0.0039
10.8939,0.0035
10.9066,0.0038
10.9194,0.0038
10.9321,0.0042
10.9448,0.0041
10.9575,0.0038
10.9702,0.0041
10.9829,0.0038
10.9956,0.0035
11.0083,0.0038
11.0211,0.0038
11.0338,0.0036
11.0465,0.0036
11.0592,0.0038
11.0719,0.0038
11.0846,0.0037
11.0973,0.0034
11.1100,0.0035
11.1227,0.0040
11.1355,0.0036
11.1482,0.0041
11.1609,0.0034
11.1736,0.0037
11.1863,0.0038
11.1990,0.0035
11.2117,0.0041
11.2244,0.0037
11.2372,0.0038
11.2499,0.0038
11.2626,0.0035
11.2753,0.0041
11.2880,0.0031
11.3007,0.0040
11.3134,0.0037
11.3261,0.0038
11.3388,0.0030
11.3516,0.0040
11.3643,0.0038
11.3770,0.0041
11.3897,0.0039
11.4024,0.0035
11.4151,0.0038
11.4278,0.0035
11.4405,0.0037
11.4533,0.0037
11.4660,0.0038
11.4787,0.0039
11.4914,0.0040
11.5041,0.0038
11.5168,0.0041
11.5295,0.0036
11.5422,0.0039
11.5549,0.0038
11.5677,0.0038
11.5804,0.0038
11.5931,0.0038
11.6058,0.0040
11.6185,0.0040
11.6312,0.0041
11.6439,0.0038
11.6566,0.0041
11.6694,0.0038
11.6821,0.0041
11.6948,0.0040
11.7075,0.0040
11.7202,0.0044
11.7329,0.0045
11.7456,0.0041
11.7583,0.0045
11.7710,0.0048
11.7838,0.0045
11.7965,0.0045
11.8092,0.0043
11.8219,0.0045
11.8346,0.0043
11.8473,0.0047
11.8600,0.0048
11.8727,0.0047
11.8855,0.0045
11.8982,0.0048
11.9109,0.0050
11.9236,0.0045
11.9363,0.0049
11.9490,0.0048
11.9617,0.0048
11.9744,0.0048
11.9871,0.0048
11.9999,0.0055
12.0126,0.0048
12.0253,0.0055
12.0380,0.0054
12.0507,0.0054
12.0634,0.0056
12.0761,0.0057
12.0888,0.0056
12.1015,0.0056
12.1143,0.0058
12.1270,0.0048
12.1397,0.0054
12.1524,0.0060
12.1651,0.0058
12.1778,0.0058
12.1905,0.0061
12.2032,0.0059
12.2160,0.0064
12.2287,0.0060
12.2414,0.0064
12.2541,0.0058
12.2668,0.0059
12.2795,0.0061
12.2922,0.0061
12.3049,0.0058
12.3176,0.0062
12.3304,0.0063
12.3431,0.0065
12.3558,0.0064
12.3685,0.0058
12.3812,0.0063
12.3939,0.0065
12.4066,0.0064
12.4193,0.0062
12.4321,0.0058
12.4448,0.0064
12.4575,0.0064
12.4702,0.0065
12.4829,0.0061
12.4956,0.0064
12.5083,0.0062
12.5210,0.0061
12.5337,0.0064
12.5465,0.0060
12.5592,0.0063
12.5719,0.0061
12.5846,0.0059
12.5973,0.0062
12.6100,0.0061
12.6227,0.0060
12.6354,0.0063
12.6482,0.0058
12.6609,0.0055
12.6736,0.0060
12.6863,0.0059
12.6990,0.0058
