X, Y0
5.6108,0.0195
5.6251,0.0188
5.6394,0.0187
5.6538,0.0184
5.6681,0.0179
5.6824,0.0170
5.6967,0.0173
5.7110,0.0176
5.7253,0.0166
5.7396,0.0163
5.7540,0.0160
5.7683,0.0156
5.7826,0.0151
5.7969,0.0147
5.8112,0.0144
5.8255,0.0145
5.8398,0.0140
5.8541,0.0138
5.8685,0.0137
5.8828,0.0136
5.8971,0.0130
5.9114,0.0131
5.9257,0.0129
5.9400,0.0124
5.9543,0.0122
5.9687,0.0120
5.9830,0.0120
5.9973,0.0123
6.0116,0.0118
6.0259,0.0114
6.0402,0.0116
6.0545,0.0115
6.0688,0.0111
6.0832,0.0109
6.0975,0.0112
6.1118,0.0110
6.1261,0.0110
6.1404,0.0108
6.1547,0.0109
6.1690,0.0107
6.1834,0.0107
6.1977,0.0103
6.2120,0.0107
6.2263,0.0106
6.2406,0.0107
6.2549,0.0110
6.2692,0.0107
6.2835,0.0104
6.2979,0.0101
6.3122,0.0103
6.3265,0.0102
6.3408,0.0101
6.3551,0.0101
6.3694,0.0099
6.3837,0.0101
6.3981,0.0101
6.4124,0.0101
6.4267,0.0098
6.4410,0.0097
6.4553,0.0100
6.4696,0.0098
6.4839,0.0100
6.4982,0.0104
6.5126,0.0099
6.5269,0.0101
6.5412,0.0101
6.5555,0.0101
6.5698,0.0101
6.5841,0.0101
6.5984,0.0100
6.6128,0.0101
6.6271,0.0101
6.6414,0.0098
6.6557,0.0099
6.6700,0.0101
6.6843,0.0101
6.6986,0.0101
6.7129,0.0101
6.7273,0.0101
6.7416,0.0101
6.7559,0.0101
6.7702,0.0098
6.7845,0.0102
6.7988,0.0103
6.8131,0.0101
6.8275,0.0102
6.8418,0.0103
6.8561,0.0104
6.8704,0.0105
6.8847,0.0108
6.8990,0.0101
6.9133,0.0101
6.9276,0.0105
6.9420,0.0104
6.9563,0.0103
6.9706,0.0104
6.9849,0.0107
6.9992,0.0104
7.0135,0.0107
7.0278,0.0107
7.0422,0.0101
7.0565,0.0107
7.0708,0.0110
7.0851,0.0111
7.0994,0.0114
7.1137,0.0110
7.1280,0.0114
7.1423,0.0113
7.1567,0.0117
7.1710,0.0117
7.1853,0.0118
7.1996,0.0120
7.2139,0.0117
7.2282,0.0124
7.2425,0.0122
7.2568,0.0126
7.2712,0.0127
7.2855,0.0127
7.2998,0.0127
7.3141,0.0136
7.3284,0.0133
7.3427,0.0131
7.3570,0.0131
7.3714,0.0143
7.3857,0.0140
7.4000,0.0143
7.4143,0.0147
7.4286,0.0148
7.4429,0.0147
7.4572,0.0151
7.4715,0.0155
7.4859,0.0156
7.5002,0.0159
7.5145,0.0158
7.5288,0.0157
7.5431,0.0160
7.5574,0.0165
7.5717,0.0169
7.5861,0.0173
7.6004,0.0173
7.6147,0.0174
7.6290,0.0176
7.6433,0.0182
7.6576,0.0182
7.6719,0.0186
7.6862,0.0190
7.7006,0.0191
7.7149,0.0193
7.7292,0.0200
7.7435,0.0202
7.7578,0.0203
7.7721,0.0206
7.7864,0.0209
7.8008,0.0208
7.8151,0.0215
7.8294,0.0214
7.8437,0.0209
7.8580,0.0216
7.8723,0.0216
7.8866,0.0217
7.9009,0.0212
7.9153,0.0216
7.9296,0.0217
7.9439,0.0216
7.9582,0.0216
7.9725,0.0219
7.9868,0.0216
8.0011,0.0216
8.0155,0.0217
8.0298,0.0220
8.0441,0.0219
8.0584,0.0211
8.0727,0.0214
8.0870,0.0212
8.1013,0.0207
8.1156,0.0206
8.1300,0.0206
8.1443,0.0198
8.1586,0.0202
8.1729,0.0199
8.1872,0.0203
8.2015,0.0197
8.2158,0.0199
8.2302,0.0193
8.2445,0.0191
8.2588,0.0189
8.2731,0.0186
8.2874,0.0181
8.3017,0.0179
8.3160,0.0179
8.3303,0.0174
8.3447,0.0175
8.3590,0.0170
8.3733,0.0175
8.3876,0.0166
8.4019,0.0167
8.4162,0.0166
8.4305,0.0160
8.4449,0.0157
8.4592,0.0153
8.4735,0.0153
8.4878,0.0150
8.5021,0.0147
8.5164,0.0142
8.5307,0.0140
8.5450,0.0137
8.5594,0.0135
8.5737,0.0133
8.5880,0.0130
8.6023,0.0128
8.6166,0.0127
8.6309,0.0127
8.6452,0.0126
8.6596,0.0125
8.6739,0.0126
8.6882,0.0120
8.7025,0.0120
8.7168,0.0114
8.7311,0.0117
8.7454,0.0112
8.7597,0.0112
8.7741,0.0113
8.7884,0.0112
8.8027,0.0113
8.8170,0.0110
8.8313,0.0109
8.8456,0.0107
8.8599,0.0113
8.8743,0.0108
8.8886,0.0106
8.9029,0.0101
8.9172,0.0101
8.9315,0.0102
8.9458,0.0102
8.9601,0.0101
8.9744,0.0104
8.9888,0.0101
9.0031,0.0101
9.0174,0.0102
9.0317,0.0099
9.0460,0.0101
9.0603,0.0103
9.0746,0.0101
9.0890,0.0098
9.1033,0.0100
9.1176,0.0099
9.1319,0.0100
9.1462,0.0100
9.1605,0.0102
9.1748,0.0101
9.1891,0.0101
9.2035,0.0099
9.2178,0.0098
9.2321,0.0098
9.2464,0.0102
9.2607,0.0101
9.2750,0.0094
9.2893,0.0099
9.3037,0.0096
9.3180,0.0097
9.3323,0.0100
9.3466,0.0101
9.3609,0.0094
9.3752,0.0097
9.3895,0.0097
9.4038,0.0093
9.4182,0.0100
9.4325,0.0094
9.4468,0.0093
9.4611,0.0097
9.4754,0.0093
9.4897,0.0090
9.5040,0.0097
9.5184,0.0096
9.5327,0.0096
9.5470,0.0100
9.5613,0.0097
9.5756,0.0099
9.5899,0.0097
9.6042,0.0100
9.6185,0.0101
9.6329,0.0101
9.6472,0.0099
9.6615,0.0097
9.6758,0.0099
9.6901,0.0100
9.7044,0.0097
9.7187,0.0097
9.7331,0.0094
9.7474,0.0095
9.7617,0.0096
9.7760,0.0097
9.7903,0.0097
9.8046,0.0095
9.8189,0.0094
9.8332,0.0096
9.8476,0.0094
9.8619,0.0094
9.8762,0.0098
9.8905,0.0099
9.9048,0.0100
9.9191,0.0094
9.9334,0.0098
9.9478,0.0095
9.9621,0.0097
9.9764,0.0094
9.9907,0.0097
10.0050,0.0097
10.0193,0.0099
10.0336,0.0097
10.0479,0.0097
10.0623,0.0100
10.0766,0.0098
10.0909,0.0097
10.1052,0.0097
10.1195,0.0097
10.1338,0.0097
10.1481,0.0097
10.1625,0.0099
10.1768,0.0100
10.1911,0.0094
10.2054,0.0097
10.2197,0.0096
10.2340,0.0097
10.2483,0.0097
10.2626,0.0097
10.2770,0.0097
10.2913,0.0096
10.3056,0.0097
10.3199,0.0097
10.3342,0.0092
10.3485,0.0096
10.3628,0.0094
10.3772,0.0097
10.3915,0.0095
10.4058,0.0094
10.4201,0.0097
10.4344,0.0094
10.4487,0.0100
10.4630,0.0097
10.4773,0.0096
10.4917,0.0101
10.5060,0.0091
10.5203,0.0101
10.5346,0.0099
10.5489,0.0100
10.5632,0.0098
10.5775,0.0094
10.5919,0.0094
10.6062,0.0100
10.6205,0.0099
10.6348,0.0100
10.6491,0.0099
10.6634,0.0097
10.6777,0.0101
10.6920,0.0097
10.7064,0.0095
10.7207,0.0097
10.7350,0.0101
10.7493,0.0096
10.7636,0.0094
10.7779,0.0094
10.7922,0.0095
10.8066,0.0099
10.8209,0.0097
10.8352,0.0095
10.8495,0.0094
10.8638,0.0094
10.8781,0.0094
10.8924,0.0099
10.9067,0.0097
10.9211,0.0097
10.9354,0.0096
10.9497,0.0098
10.9640,0.0094
10.9783,0.0099
10.9926,0.0095
11.0069,0.0097
11.0213,0.0094
11.0356,0.0095
11.0499,0.0094
11.0642,0.0094
11.0785,0.0096
11.0928,0.0097
11.1071,0.0100
11.1214,0.0101
11.1358,0.0097
11.1501,0.0097
11.1644,0.0098
11.1787,0.0096
11.1930,0.0100
11.2073,0.0095
11.2216,0.0098
11.2360,0.0101
11.2503,0.0098
11.2646,0.0098
11.2789,0.0100
11.2932,0.0100
11.3075,0.0099
11.3218,0.0097
11.3361,0.0097
11.3505,0.0099
11.3648,0.0097
11.3791,0.0094
11.3934,0.0094
11.4077,0.0094
11.4220,0.0094
11.4363,0.0096
11.4507,0.0098
11.4650,0.0091
11.4793,0.0096
11.4936,0.0096
11.5079,0.0100
11.5222,0.0097
11.5365,0.0097
11.5508,0.0100
11.5652,0.0099
11.5795,0.0095
11.5938,0.0093
11.6081,0.0094
11.6224,0.0095
11.6367,0.0097
11.6510,0.0097
11.6653,0.0096
11.6797,0.0094
11.6940,0.0097
11.7083,0.0098
11.7226,0.0098
11.7369,0.0100
11.7512,0.0095
11.7655,0.0095
11.7799,0.0094
11.7942,0.0100
11.8085,0.0099
11.8228,0.0098
11.8371,0.0097
11.8514,0.0097
11.8657,0.0094
11.8800,0.0097
11.8944,0.0095
11.9087,0.0095
11.9230,0.0097
11.9373,0.0095
11.9516,0.0096
11.9659,0.0097
11.9802,0.0099
11.9946,0.0097
12.0089,0.0096
12.0232,0.0097
12.0375,0.0101
12.0518,0.0098
12.0661,0.0100
12.0804,0.0092
12.0947,0.0091
12.1091,0.0094
12.1234,0.0089
12.1377,0.0096
12.1520,0.0094
12.1663,0.0095
12.1806,0.0093
12.1949,0.0097
12.2093,0.0096
12.2236,0.0091
12.2379,0.0088
12.2522,0.0100
12.2665,0.0097
12.2808,0.0100
12.2951,0.0097
12.3094,0.0094
12.3238,0.0095
12.3381,0.0100
12.3524,0.0096
12.3667,0.0100
12.3810,0.0097
12.3953,0.0094
12.4096,0.0096
12.4240,0.0097
12.4383,0.0097
12.4526,0.0099
12.4669,0.0095
12.4812,0.0100
12.4955,0.0097
12.5098,0.0094
12.5241,0.0094
12.5385,0.0095
12.5528,0.0098
12.5671,0.0094
12.5814,0.0099
12.5957,0.0094
12.6100,0.0094
12.6243,0.0095
12.6387,0.0101
12.6530,0.0100
12.6673,0.0097
12.6816,0.0099
12.6959,0.0097
12.7102,0.0100
12.7245,0.0099
12.7388,0.0098
12.7532,0.0094
12.7675,0.0095
12.7818,0.0097
12.7961,0.0097
12.8104,0.0094
12.8247,0.0097
12.8390,0.0094
12.8534,0.0096
12.8677,0.0093
12.8820,0.0097
12.8963,0.0094
12.9106,0.0095
12.9249,0.0097
12.9392,0.0095
12.9535,0.0094
12.9679,0.0100
12.9822,0.0096
12.9965,0.0099
13.0108,0.0095
13.0251,0.0097
13.0394,0.0092
13.0537,0.0094
13.0681,0.0094
13.0824,0.0092
13.0967,0.0092
13.1110,0.0094
13.1253,0.0094
13.1396,0.0093
13.1539,0.0090
13.1682,0.0095
13.1826,0.0094
13.1969,0.0094
13.2112,0.0095
13.2255,0.0094
13.2398,0.0087
13.2541,0.0091
13.2684,0.0096
13.2828,0.0090
13.2971,0.0091
13.3114,0.0093
13.3257,0.0088
13.3400,0.0094
13.3543,0.0096
13.3686,0.0096
13.3829,0.0097
13.3973,0.0094
13.4116,0.0093
13.4259,0.0095
13.4402,0.0097
13.4545,0.0092
13.4688,0.0094
13.4831,0.0097
13.4975,0.0098
13.5118,0.0095
13.5261,0.0100
13.5404,0.0097
13.5547,0.0095
13.5690,0.0094
13.5833,0.0093
13.5976,0.0099
13.6120,0.0094
13.6263,0.0096
13.6406,0.0095
13.6549,0.0094
13.6692,0.0097
13.6835,0.0094
13.6978,0.0094
13.7122,0.0097
13.7265,0.0095
13.7408,0.0097
13.7551,0.0100
13.7694,0.0094
13.7837,0.0095
13.7980,0.0091
13.8123,0.0097
13.8267,0.0093
13.8410,0.0094
13.8553,0.0097
13.8696,0.0097
13.8839,0.0091
13.8982,0.0096
13.9125,0.0097
13.9269,0.0097
13.9412,0.0100
13.9555,0.0101
13.9698,0.0098
13.9841,0.0097
13.9984,0.0096
14.0127,0.0099
14.0270,0.0097
14.0414,0.0094
14.0557,0.0099
14.0700,0.0097
14.0843,0.0094
14.0986,0.0097
14.1129,0.0097
14.1272,0.0092
14.1416,0.0096
14.1559,0.0091
14.1702,0.0091
14.1845,0.0092
14.1988,0.0097
14.2131,0.0094
14.2274,0.0097
14.2417,0.0091
14.2561,0.0091
14.2704,0.0095
14.2847,0.0091
14.2990,0.0091
